id,caption,createur,idInterpretation_id
430,"the way the plate is painted&LIGHTGREY#LIGHTGREY#GREY#DARKGREY#GREY is amazing",FST,1588
431,"Mountains in the background look like they are glowing with sunlight",bart_1,1593
432,"Am amazed by the way the artist was able to capture the movement of the horses",bart_2,1593
433,"I love the way the colors are painted and the people in the background look so realistic",t5_1,1593
434,"I love the colors and the way they are painted",t5_2,1593
435,"how the mountain is looking&BLACK#DARKGREY#BROWN#NAVY#TAN makes me amazed",FST,1593
436,"Colors are calming and the scene is peaceful",bart_1,1597
437,"Love the colors and the way the trees are painted",bart_2,1597
438,"I like the way the colors are painted and the scene is very peaceful",t5_1,1597
439,"I like the colors and the way the painting is depicted",t5_2,1597
440,"it's pleasing to look at how the plate is looking&BROWN#BROWN#LIGHTGREY#KHAKI#DARKGREY",FST,1597
441,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,1598
442,"Do not know what I am looking at it is just a bunch of random shapes and colors",bart_2,1598
443,"I am not sure what is going on here but it looks like a painting of a house",t5_1,1598
444,"I am confused by this painting because it looks like a picture of a house in the middle of nowhere",t5_2,1598
445,"i don't get what the artist wanted to say here",FST,1598
446,"Colors are calming and relaxing",bart_1,1599
447,"Love the colors and the shapes in this painting",bart_2,1599
448,"I like the way the colors are painted",t5_1,1599
449,"I like the colors and the way they are painted",t5_2,1599
450,"how the television is painted&TAN#GREY#COPPER#NAVY#LIGHTGREY makes me happy",FST,1599
451,"Colors are calming and relaxing",bart_1,1600
452,"Love the colors and the shapes in this painting",bart_2,1600
453,"I like the way the colors are painted",t5_1,1600
454,"I like the colors and the way they are painted",t5_2,1600
455,"it's nice the way the television is looking&TAN#GREY#COPPER#NAVY#LIGHTGREY",FST,1600
456,"Colors are calming and relaxing",bart_1,1601
457,"Love the colors and the way the flowers are painted",bart_2,1601
458,"I like the way the colors are painted and the shapes look very realistic",t5_1,1601
459,"I like the colors and the way they blend together",t5_2,1601
460,"how the television is looking&LIGHTGREY#GREY#LIGHTGREY#DARKGREY#GREY pleasing",FST,1601
461,"Colors are calming and the scene is peaceful",bart_1,1602
462,"Love the colors and the way they are painted",bart_2,1602
463,"I like the way the colors are painted",t5_1,1602
464,"I like the way the colors are drawn",t5_2,1602
465,"how the chair is looking&WHITE#LIGHTGREY#GREY#DARKGREY#GREY pleasing",FST,1602
466,"Painting is very detailed and the colors are so bright it makes me want to be there",bart_1,1606
467,"Love the way the trees are painted it is amazing",bart_2,1606
468,"I love the way the colors are painted",t5_1,1606
469,"I love the way the colors are blended together",t5_2,1606
470,"how the elephant is painted&LIGHTGREY#LIGHTGREY#GREY#DARKGREY#DARKGREY makes me amazed",FST,1606
471,"Mountains in the background look like they are glowing with sunlight",bart_1,1607
472,"Am amazed by the beauty of nature and how beautiful it is",bart_2,1607
473,"I love the way the colors are painted",t5_1,1607
474,"I love the way the colors are blended together",t5_2,1607
475,"i'm in awe of the way the mountain is looking&LIGHTGREY#GREY#GREY#LIGHTGREY#DARKGREY",FST,1607
476,"Painting is very detailed and I like the contrast between the black and white",bart_1,1608
477,"Love the colors and the way they are painted",bart_2,1608
478,"I love the way the colors are painted",t5_1,1608
479,"I love the colors and the way the artist painted the painting",t5_2,1608
480,"the way the elephant is painted&LIGHTGREY#GREY#GREY#DARKGREY#LIGHTGREY makes me in awe",FST,1608
481,"Man looks like he is being tortured by a demon",bart_1,1610
482,"Do not know what I am looking at but it looks like a dead rabbit",bart_2,1610
483,"I am not sure what is going on here but it looks like a ghost",t5_1,1610
484,"I am afraid that this person is going to kill someone",t5_2,1610
485,"the way the raccoon is painted&LIGHTGREY#DARKGREY#LIGHTGREY#GREY#GREY is scary",FST,1610
486,"Colors are very vibrant and the scene is quite peaceful",bart_1,1648
487,"Love the way the trees are painted it is amazing",bart_2,1648
488,"I love the way the colors are painted and the scene is so dark",t5_1,1648
489,"I love the colors and the way they blend together",t5_2,1648
490,"the way the willow tree is looking&LIGHTGREY#GREY#DARKGREY#LIGHTGREY#DARKGREY amazing",FST,1648
491,"Painting is very abstract and the colors are bright and cheerful",bart_1,1676
492,"Amuses me because it looks like a child's painting and I do not know what to think of it",bart_2,1676
493,"I am amused by the way the colors are painted",t5_1,1676
494,"I am amused by the colors and shapes",t5_2,1676
495,"the way the plate is painted&DARKGREY#MAROON#DARKGREY#TAN#GREY is funny",FST,1676
496,"Painting is very abstract and the colors are bright and cheerful",bart_1,1677
497,"Amuses me because it looks like a child's painting and I do not know what to think of it",bart_2,1677
498,"I am amused by the way the colors are drawn",t5_1,1677
499,"I am amused by the colors and shapes that are used in this painting",t5_2,1677
500,"&DARKGREY#TAN#MAROON#GREY#NAVY funny",FST,1677
501,"Painting is boring because it is just a bunch of lines that do not make me feel much",bart_1,1681
502,"Am disappointed by the lack of details on the horse's body",bart_2,1681
503,"I am not sure what is going on here but it makes me feel confused",t5_1,1681
504,"I am not sure what this painting is supposed to be",t5_2,1681
505,"i'm not sure what's going on here",FST,1681
506,"Painting is simple but it makes me feel content because the colors are calming",bart_1,1682
507,"Love the colors and the patterns on the cloth",bart_2,1682
508,"I like the way the colors are painted and the shapes look very realistic",t5_1,1682
509,"I like the colors and shapes",t5_2,1682
510,"the way the plate is painted&DARKGREY#GREY#GREY#GREY#GREY pleasing",FST,1682
511,"Man looks like he is in pain and the woman looks scared of him",bart_1,1683
512,"Looks like the man is going to hurt her",bart_2,1683
513,"I feel fear because the man looks like he is about to kill someone",t5_1,1683
514,"I feel fear because the man looks like he is about to kill someone",t5_2,1683
515,"&BLACK#DARKGREY#LIGHTGREY#TAN#BROWN creepy",FST,1683
516,"Colors are calming and relaxing",bart_1,1684
517,"Love the colors and the way the birds are flying in the sky",bart_2,1684
518,"I like the way the colors are drawn and the birds look very calm",t5_1,1684
519,"I like the colors and the way the bird is holding the fish",t5_2,1684
520,"how the plate is painted&LIGHTGREY#GREY#LIGHTGREY#GREY#GREY pleasing",FST,1684
521,"Colors are calming and the scene is peaceful",bart_1,1686
522,"Love the colors and the way they are painted",bart_2,1686
523,"I like the way the colors are painted and the scene is bright and vibrant",t5_1,1686
524,"I love the colors and the way the artist painted it",t5_2,1686
525,"how the forest is looking&BLACK#DARKGREY#BROWN#GOLD#COPPER pleasing",FST,1686
526,"Colors are calming and the shapes look like they are relaxing",bart_1,1688
527,"Love the colors and the way they are painted it is very calming",bart_2,1688
528,"I like the way the colors are painted",t5_1,1688
529,"I like the colors and the way they are drawn",t5_2,1688
530,"it's pleasing to look at the way the chair is painted&LIGHTGREY#LIGHTGREY#GREY#DARKGREY#GREY",FST,1688
531,"Colors are calming and relaxing",bart_1,1689
532,"Love the colors and the patterns on the cloth",bart_2,1689
533,"I like the way the colors are painted and the shapes look very realistic",t5_1,1689
534,"I like the colors and the way the painting is depicted",t5_2,1689
535,"how the snake is painted&DARKGREY#TAN#NAVY#MAROON#GREY makes me content",FST,1689
536,"Colors are calming and relaxing",bart_1,1691
537,"Love the colors and the patterns in this painting",bart_2,1691
538,"I like the way the colors are drawn and the shapes look very realistic",t5_1,1691
539,"I like the colors and the way the artist is working",t5_2,1691
540,"how the snake is painted&TAN#TAN#MAROON#LIGHTGREY#GREY pleasing",FST,1691
541,"Colors are calming and the shapes look like a child's painting",bart_1,1692
542,"Love the colors and the patterns on the cloth",bart_2,1692
543,"I like the way the colors are drawn and the shapes look very realistic",t5_1,1692
544,"I like the colors and the way the artist is painting",t5_2,1692
545,"how the plate is looking&TAN#GREY#DARKGREY#TAN#LIGHTGREY makes me content",FST,1692
546,"Woman is wearing a white dress and she looks like she is in heaven",bart_1,1693
547,"Am amazed by the way the artist was able to capture the movement of the woman's body",bart_2,1693
548,"I love the way the colors are drawn and the woman is wearing a black dress",t5_1,1693
549,"I love the detail in this painting and how it looks so realistic",t5_2,1693
550,"how the woman is painted&GREY#GREY#DARKGREY#NAVY#TAN is amazing",FST,1693
551,"Man looks like he is in pain and the woman looks scared of him",bart_1,1698
552,"Looks like the man is going to hurt her",bart_2,1698
553,"I feel fear because the man looks like he is about to kill someone",t5_1,1698
554,"I feel fear because the man looks like he is about to kill someone",t5_2,1698
555,"it's scary the way the plate is looking&BLACK#DARKGREY#LIGHTGREY#GREY#BROWN",FST,1698
556,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,1699
557,"Am curious as to what is behind this tree and what it means",bart_2,1699
558,"I am not sure what is going on here but it makes me feel confused",t5_1,1699
559,"I am not sure what this is supposed to be",t5_2,1699
560,"i don't get what the artist wanted to say here",FST,1699
561,"Colors are calming and the scene is peaceful",bart_1,1703
562,"Love the colors and the way the flowers are painted",bart_2,1703
563,"I like the way the colors are painted and the scene is very bright",t5_1,1703
564,"I love the colors and the way the people are looking at each other",t5_2,1703
565,"it's nice the way the plate is looking&DARKBLUE#NAVY#DARKGREY#TAN#GREY",FST,1703
566,"Colors are calming and the scene is peaceful",bart_1,1704
567,"Love the colors and the way they are painted",bart_2,1704
568,"I like the way the colors are painted",t5_1,1704
569,"I like the colors and the way the artist is painting",t5_2,1704
570,"how the plate is painted&NAVY#NAVY#LIGHTGREY#GREY#TAN makes me content",FST,1704
571,"Painting is very simple but it makes me feel content because the colors are calming",bart_1,1705
572,"Love the colors and shapes of this painting",bart_2,1705
573,"I like the way the colors are painted and the shapes look very realistic",t5_1,1705
574,"I like the colors and the way they are drawn",t5_2,1705
575,"the way the plate is painted&NAVY#NAVY#BEIGE#DARKGREY#GREY pleasing",FST,1705
576,"Colors are calming and relaxing",bart_1,1706
577,"Love the colors and the way they are painted",bart_2,1706
578,"I like the way the colors are drawn and the shapes look very realistic",t5_1,1706
579,"I like the way the colors are blended together",t5_2,1706
580,"&NAVY#NAVY#BEIGE#GREY#LIGHTGREY pleasing",FST,1706
